WBANNO,LST_DATE,CRX_VN,LONGITUDE,LATITUDE,T_DAILY_MAX,T_DAILY_MIN,T_DAILY_MEAN,T_DAILY_AVG,P_DAILY_CALC,SOLARAD_DAILY,SUR_TEMP_DAILY_TYPE,SUR_TEMP_DAILY_MAX,SUR_TEMP_DAILY_MIN,SUR_TEMP_DAILY_AVG,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG,SOIL_MOISTURE_5_DAILY,SOIL_MOISTURE_10_DAILY,SOIL_MOISTURE_20_DAILY,SOIL_MOISTURE_50_DAILY,SOIL_MOISTURE_100_DAILY,SOIL_TEMP_5_DAILY,SOIL_TEMP_10_DAILY,SOIL_TEMP_20_DAILY,SOIL_TEMP_50_DAILY,SOIL_TEMP_100_DAILY
53131,20230709,2.623,-111.17,32.24,40.6,27.3,33.9,33.1,0,22.86,C,59.4,26.9,39.2,40.4,13.5,26,0.031,0.05,-99,-99,-99,41.7,41.4,-9999,-9999,-9999
53131,20230710,2.623,-111.17,32.24,40,26.8,33.4,33.3,0,25.78,C,59.7,27.3,40.9,49.6,17.7,30.7,0.033,0.051,-99,-99,-99,42.4,41.8,-9999,-9999,-9999
53131,20230711,2.623,-111.17,32.24,39.6,27.1,33.4,33.4,0,25.46,C,63,28.6,41.6,51.2,20.6,32.2,0.034,0.052,-99,-99,-99,43.4,42.8,-9999,-9999,-9999
53131,20230712,2.623,-111.17,32.24,39.6,28.5,34,34.1,0,24.19,C,61.1,29.5,41.4,44.2,19.9,28.7,0.035,0.052,-99,-99,-99,43.2,42.6,-9999,-9999,-9999
53131,20230713,2.623,-111.17,32.24,41.2,30,35.6,35,0,21.77,C,60.9,30.7,41.5,38,16.8,27.4,0.035,0.053,-99,-99,-99,43.5,42.8,-9999,-9999,-9999
53131,20230714,2.623,-111.17,32.24,42.5,28.7,35.6,35.3,0,26.93,C,61.5,29.4,42.8,46.3,13.4,27.1,0.036,0.053,-99,-99,-99,44,43.2,-9999,-9999,-9999
53131,20230715,2.623,-111.17,32.24,42.8,29.4,36.1,35.9,0,24.97,C,61.2,30.1,42.4,39.8,9.8,24.9,0.035,0.053,-99,-99,-99,43.9,43.4,-9999,-9999,-9999
53131,20230716,2.623,-111.17,32.24,41.8,28.5,35.2,35.2,0,24.66,C,60.2,29,41.4,42,14.8,25.5,0.034,0.052,-99,-99,-99,43.3,42.9,-9999,-9999,-9999
53131,20230717,2.623,-111.17,32.24,42.4,25.2,33.8,33.6,1.2,23.74,C,61.7,28.4,39.3,68.3,15.4,30.6,0.034,0.052,-99,-99,-99,41.5,41.8,-9999,-9999,-9999
53131,20230718,2.623,-111.17,32.24,43.5,26.9,35.2,35.7,0,27.28,C,61.6,26.7,41.3,44.1,9.7,23,0.042,0.054,-99,-99,-99,42,41.3,-9999,-9999,-9999
53131,20230719,2.623,-111.17,32.24,44,27.7,35.9,35.5,0,24.6,C,63.4,28.5,41.2,42.3,10.7,22.4,0.037,0.054,-99,-99,-99,43.3,42.8,-9999,-9999,-9999
53131,20230720,2.623,-111.17,32.24,43.5,25.6,34.5,35.7,0,27.15,C,61.2,26.2,41.5,38.3,8.8,20.1,0.036,0.053,-99,-99,-99,43.1,42.5,-9999,-9999,-9999
53131,20230721,2.623,-111.17,32.24,42.5,27.6,35.1,34.8,0,27.02,C,59.9,28.2,41.9,43.7,10.8,24.8,0.034,0.053,-99,-99,-99,43.7,43.1,-9999,-9999,-9999
53131,20230722,2.623,-111.17,32.24,42.9,27.1,35,35.1,0,24.79,C,63,29.5,42.2,49.1,11,24.2,0.034,0.052,-99,-99,-99,43.5,43,-9999,-9999,-9999
53131,20230723,2.623,-111.17,32.24,40.3,26.8,33.5,32.7,0,19.89,C,57.7,27.9,38.7,53.3,14.1,31,0.031,0.051,-99,-99,-99,40.4,40.8,-9999,-9999,-9999
53131,20230724,2.623,-111.17,32.24,42.1,26.7,34.4,33.6,0,21.59,C,63.6,28.2,39.6,52.1,11.3,28.2,0.033,0.051,-99,-99,-99,41.8,41.5,-9999,-9999,-9999
53131,20230725,2.623,-111.17,32.24,43.5,26.7,35.1,35.2,0,26.04,C,62.2,26.8,41.6,44.3,9.5,24.6,0.034,0.052,-99,-99,-99,43.1,42.3,-9999,-9999,-9999
53131,20230726,2.623,-111.17,32.24,42.3,24.3,33.3,34.1,1.6,26.2,C,60.8,25.6,40.3,71,13.4,27.8,0.033,0.052,-99,-99,-99,42.6,42.5,-9999,-9999,-9999
53131,20230727,2.623,-111.17,32.24,41.3,26.2,33.8,34.6,0,26.55,C,59,25.1,40,49.3,14,26.7,0.039,0.053,-99,-99,-99,41.3,40.9,-9999,-9999,-9999
53131,20230728,2.623,-111.17,32.24,41.6,26.8,34.2,34.4,9.9,26.44,C,60,23.6,40.4,59.9,14.9,27.2,0.065,0.068,-99,-99,-99,41.8,41.5,-9999,-9999,-9999
53131,20230729,2.623,-111.17,32.24,41.1,26.9,34,33.6,1.5,25.46,C,55.9,24.9,37.5,58,15.9,32.8,0.139,0.126,-99,-99,-99,36.5,36.8,-9999,-9999,-9999
53131,20230730,2.623,-111.17,32.24,40.2,23.5,31.8,30.9,3.3,23.75,C,56.7,24.7,36,77.2,16.7,44.4,0.12,0.122,-99,-99,-99,36.1,36.5,-9999,-9999,-9999
53131,20230731,2.623,-111.17,32.24,36.9,20.4,28.6,28.7,12.4,26.11,C,54,23.3,34.4,85.1,22.7,51.2,0.148,0.138,-99,-99,-99,34.6,35.2,-9999,-9999,-9999
53131,20230801,2.623,-111.17,32.24,37.3,23.1,30.2,30.5,0,25.48,C,52.8,22.5,34.6,78.7,20.7,43.3,0.171,0.168,-99,-99,-99,33.6,33.9,-9999,-9999,-9999
53131,20230802,2.623,-111.17,32.24,39,25.6,32.3,32.9,0,26.66,C,56.3,25.7,38.2,59.9,15.9,30.3,0.135,0.148,-99,-99,-99,36.9,36.7,-9999,-9999,-9999
53131,20230803,2.623,-111.17,32.24,39.6,25.9,32.7,33.4,0,26.55,C,57.7,26.4,38.9,51,13,25.8,0.119,0.138,-99,-99,-99,38.5,38.3,-9999,-9999,-9999
53131,20230804,2.623,-111.17,32.24,41.5,23.9,32.7,34.2,0,26.83,C,59.2,24.5,39.3,47.9,8.9,20,0.109,0.131,-99,-99,-99,39.3,39.1,-9999,-9999,-9999
53131,20230805,2.623,-111.17,32.24,42.5,24,33.3,34.8,0,26.42,C,59.9,25,39.8,39.7,7.6,16.1,0.095,0.125,-99,-99,-99,40,39.6,-9999,-9999,-9999
53131,20230806,2.623,-111.17,32.24,41,27.6,34.3,34.4,0,25.69,C,58.5,27.3,40.3,46.1,10,25.5,0.082,0.12,-99,-99,-99,40.7,40.3,-9999,-9999,-9999
53131,20230807,2.623,-111.17,32.24,39.3,28.9,34.1,33.7,0,22.9,C,59.1,29.3,40.3,51.2,22.6,36.1,0.072,0.114,-99,-99,-99,40.9,40.5,-9999,-9999,-9999
53131,20230808,2.623,-111.17,32.24,39.1,23.1,31.1,29,10,18.52,C,61.1,23.9,34.2,77.3,24.3,48.3,0.114,0.128,-99,-99,-99,36.3,37.1,-9999,-9999,-9999
53131,20230809,2.623,-111.17,32.24,38.8,23.4,31.1,31,0,25.48,C,53,23.3,34.9,77.6,15.9,42.2,0.158,0.159,-99,-99,-99,34,34.1,-9999,-9999,-9999
53131,20230810,2.623,-111.17,32.24,37.5,24.2,30.9,30.4,3.4,23.13,C,54,24.4,35.2,72.2,17.3,40,0.133,0.14,-99,-99,-99,34.7,35,-9999,-9999,-9999
53131,20230811,2.623,-111.17,32.24,34.5,25.5,30,29.9,0,20.13,C,49.5,24.9,33.6,67.3,26.9,41.9,0.135,0.138,-99,-99,-99,33.6,33.8,-9999,-9999,-9999
53131,20230812,2.623,-111.17,32.24,36.8,22.2,29.5,28.9,0,21.94,C,55.2,23.2,34.2,72.2,21.2,41.4,0.114,0.13,-99,-99,-99,34.8,34.9,-9999,-9999,-9999
53131,20230813,2.623,-111.17,32.24,38.1,21.2,29.6,30.2,0,26.25,C,55.2,21.9,36,63,14,32.8,0.104,0.124,-99,-99,-99,36.3,36.1,-9999,-9999,-9999
53131,20230814,2.623,-111.17,32.24,39,24.8,31.9,30.5,0.3,19.98,C,54.9,26.2,36.1,56.9,16.2,36.5,0.093,0.119,-99,-99,-99,36.3,36.4,-9999,-9999,-9999
53131,20230815,2.623,-111.17,32.24,39.2,27.5,33.3,32.6,0,21.35,C,58.7,26.3,37.3,45.2,18.2,31.1,0.084,0.115,-99,-99,-99,37.5,37.1,-9999,-9999,-9999
53131,20230816,2.623,-111.17,32.24,40.7,28.7,34.7,33.7,0,20.4,C,59.7,29.1,38.9,43.6,15.1,29,0.072,0.111,-99,-99,-99,39.1,38.5,-9999,-9999,-9999
53131,20230817,2.623,-111.17,32.24,42.2,21.3,31.7,30.9,13.3,19.09,C,62.7,22.9,34.9,84.6,14,40.2,0.102,0.116,-99,-99,-99,36,36.2,-9999,-9999,-9999
53131,20230818,2.623,-111.17,32.24,33.5,21.9,27.7,27.8,1.3,12.59,C,36.2,21.8,28.1,81.2,25.1,49.4,0.179,0.172,-99,-99,-99,28.7,29.7,-9999,-9999,-9999
53131,20230819,2.623,-111.17,32.24,30.9,22.4,26.7,26.3,0,13.91,C,43.9,21.5,28.5,73.2,38.7,53.9,0.139,0.146,-99,-99,-99,28.7,29.1,-9999,-9999,-9999
53131,20230820,2.623,-111.17,32.24,33.9,22.7,28.3,28,0,14.33,C,42.5,23.1,30,78.6,31.2,51.8,0.117,0.131,-99,-99,-99,30.1,30.3,-9999,-9999,-9999
53131,20230821,2.623,-111.17,32.24,31.7,19,25.3,24.6,16.7,14.89,C,42.6,20.1,27.7,94,43,72.6,0.139,0.136,-99,-99,-99,28.7,29.4,-9999,-9999,-9999
53131,20230822,2.623,-111.17,32.24,36.6,19.8,28.2,26.5,4.1,22.9,C,47,19.5,28.9,93.6,26.4,59,0.188,0.177,-99,-99,-99,28.6,28.9,-9999,-9999,-9999
53131,20230823,2.623,-111.17,32.24,35.7,21.2,28.4,28.3,0,22.22,C,46,20.4,29.8,83.4,23.9,48,0.171,0.169,-99,-99,-99,29,29.1,-9999,-9999,-9999
53131,20230824,2.623,-111.17,32.24,35.8,23.5,29.6,30.3,0,24.78,C,50.2,22.1,33.7,62.1,23.7,38.3,0.133,0.145,-99,-99,-99,32.5,32,-9999,-9999,-9999
53131,20230825,2.623,-111.17,32.24,39.2,23.4,31.3,32.1,0,23.63,C,53.2,24,36.2,63.7,18.9,34,0.117,0.132,-99,-99,-99,35.4,34.9,-9999,-9999,-9999
53131,20230826,2.623,-111.17,32.24,38.1,24.4,31.2,32.2,6.4,17.27,C,53.1,26.2,35.9,79.2,20.9,35.1,0.115,0.125,-99,-99,-99,35.1,35.1,-9999,-9999,-9999
53131,20230827,2.623,-111.17,32.24,39.8,26.4,33.1,31.7,9.2,23.57,C,52.3,24.8,34.3,66.3,18.1,41.2,0.172,0.147,-99,-99,-99,33.1,33.2,-9999,-9999,-9999
53131,20230828,2.623,-111.17,32.24,40.4,26.1,33.2,33.3,0,22.42,C,50.9,24.7,34.8,76.3,16.9,38.1,0.166,0.151,-99,-99,-99,33.5,33.3,-9999,-9999,-9999
53131,20230829,2.623,-111.17,32.24,40.7,24.7,32.7,33.7,0,24.35,C,53.1,24.9,36.6,65.7,12.1,30.2,0.126,0.131,-99,-99,-99,35.5,35.1,-9999,-9999,-9999
53131,20230830,2.623,-111.17,32.24,39.6,25.8,32.7,33.4,0,23.96,C,54.4,26.6,37.8,51.1,18.5,28.5,0.11,0.121,-99,-99,-99,37.2,36.8,-9999,-9999,-9999
53131,20230831,2.623,-111.17,32.24,38.5,22.2,30.3,29.4,12.1,21.4,C,54.3,24.4,35,82.3,20.3,44.6,0.125,0.125,-99,-99,-99,35.4,35.5,-9999,-9999,-9999
53131,20230901,2.623,-111.17,32.24,28.7,20.9,24.8,24.4,3.9,10.05,C,36,22.3,26.5,92.5,46.5,66.2,0.176,0.143,-99,-99,-99,27.6,28.8,-9999,-9999,-9999
53131,20230902,2.623,-111.17,32.24,33.5,21.5,27.5,26.8,2.7,22.52,C,45.6,22.1,30.5,93.9,33.8,63.6,0.171,0.144,-99,-99,-99,29.7,29.8,-9999,-9999,-9999
53131,20230903,2.623,-111.17,32.24,34.2,21.5,27.8,28.1,0,23.85,C,47.1,21.9,31.6,89.5,29.1,54.7,0.146,0.137,-99,-99,-99,30.9,30.7,-9999,-9999,-9999
53131,20230904,2.623,-111.17,32.24,35.9,20.9,28.4,28.5,0,24.44,C,50.1,21.5,32.7,76.3,13.8,38.1,0.116,0.123,-99,-99,-99,32.4,32.1,-9999,-9999,-9999
53131,20230905,2.623,-111.17,32.24,37,18.2,27.6,28.8,0,24.48,C,50.3,19.7,32.6,63.8,8,28.2,0.104,0.114,-99,-99,-99,33.2,32.8,-9999,-9999,-9999
53131,20230906,2.623,-111.17,32.24,39.2,19.1,29.1,30.2,0,23.39,C,53.8,20.4,33.9,55.7,8.2,23.6,0.093,0.109,-99,-99,-99,34.2,33.8,-9999,-9999,-9999
53131,20230907,2.623,-111.17,32.24,38.9,21.8,30.4,31.2,0,21.84,C,55.2,21.8,35.4,33.3,9.7,17.6,0.078,0.105,-99,-99,-99,35.4,34.7,-9999,-9999,-9999
53131,20230908,2.623,-111.17,32.24,37.3,23.4,30.4,31,0,14.36,C,48.8,24.7,33.5,37.2,11.6,20.8,0.065,0.1,-99,-99,-99,34,33.9,-9999,-9999,-9999
53131,20230909,2.623,-111.17,32.24,40.5,23.2,31.8,32.9,0,15.66,C,55.2,23.1,35,37.6,9.7,19.3,0.063,0.095,-99,-99,-99,35.1,34.5,-9999,-9999,-9999
53131,20230910,2.623,-111.17,32.24,42.6,24.9,33.7,34.6,0,20.14,C,58.1,24.4,37.7,34.2,7.9,17.1,0.06,0.091,-99,-99,-99,37.7,36.5,-9999,-9999,-9999
53131,20230911,2.623,-111.17,32.24,39,26.3,32.7,32.3,0,18.61,C,55.1,25.9,36.4,41.8,16.6,26.9,0.056,0.086,-99,-99,-99,37.3,36.6,-9999,-9999,-9999
53131,20230912,2.623,-111.17,32.24,31.7,21.3,26.5,26.8,8,10.91,C,42.4,23.8,29.3,91.1,36.9,56.9,0.136,0.11,-99,-99,-99,30,31.2,-9999,-9999,-9999
53131,20230913,2.623,-111.17,32.24,33.4,22.4,27.9,26.7,0.7,16.66,C,49.6,21.9,29.3,78.8,30,52.8,0.12,0.111,-99,-99,-99,29.1,29.5,-9999,-9999,-9999
53131,20230914,2.623,-111.17,32.24,34.6,20.7,27.6,27.7,0,21.5,C,50.7,20.2,31.4,76.5,14,38.8,0.106,0.106,-99,-99,-99,31.3,31.1,-9999,-9999,-9999
53131,20230915,2.623,-111.17,32.24,36.7,18.2,27.4,27.8,0,22.93,C,52.5,18.7,31.9,46.8,8.7,22.5,0.094,0.103,-99,-99,-99,32.3,32,-9999,-9999,-9999
53131,20230916,2.623,-111.17,32.24,37,18.1,27.5,28.8,0,22.04,C,53,18.6,32.5,42.2,9,19.2,0.081,0.1,-99,-99,-99,33.2,32.7,-9999,-9999,-9999
53131,20230917,2.623,-111.17,32.24,38.4,18.9,28.6,29.2,0,22.36,C,54.8,19.8,33.3,42.2,9.5,20.2,0.069,0.097,-99,-99,-99,34.1,33.5,-9999,-9999,-9999
53131,20230918,2.623,-111.17,32.24,36.8,19.7,28.2,28.8,0,22.3,C,50.7,19.9,32.1,37.7,5.9,17.3,0.06,0.092,-99,-99,-99,33.7,33.3,-9999,-9999,-9999
53131,20230919,2.623,-111.17,32.24,35.8,18.1,26.9,27.4,0,22.67,C,52.3,18.2,31.7,39.1,4.6,18.1,0.055,0.085,-99,-99,-99,33.2,32.8,-9999,-9999,-9999
53131,20230920,2.623,-111.17,32.24,32.8,19.9,26.4,27.5,0,8.01,C,40.3,20.8,27.7,35.6,14.5,23.4,0.048,0.077,-99,-99,-99,29.7,30.3,-9999,-9999,-9999
53131,20230921,2.623,-111.17,32.24,35.1,18.8,26.9,28,0,20.45,C,49.3,17.8,30.5,50,10.5,24.3,0.049,0.076,-99,-99,-99,32.2,31.5,-9999,-9999,-9999
53131,20230922,2.623,-111.17,32.24,36.8,19.4,28.1,28.2,0,20.7,C,53.2,18.9,31.8,33.6,7.4,16.6,0.048,0.075,-99,-99,-99,32.9,32.4,-9999,-9999,-9999
53131,20230923,2.623,-111.17,32.24,35.1,18.7,26.9,27.7,0,20.75,C,53.1,19.7,31.8,24.6,7.2,14.3,0.045,0.072,-99,-99,-99,32.9,32.4,-9999,-9999,-9999
53131,20230924,2.623,-111.17,32.24,34.9,17.7,26.3,27.1,0,21.5,C,52,18.3,31.7,42.9,9.2,21,0.044,0.07,-99,-99,-99,33,32.5,-9999,-9999,-9999
53131,20230925,2.623,-111.17,32.24,37.3,18.1,27.7,28.7,0,21.13,C,53.9,18.2,32.6,35.8,7.8,18.7,0.043,0.069,-99,-99,-99,33.5,32.8,-9999,-9999,-9999
53131,20230926,2.623,-111.17,32.24,38.3,19.1,28.7,29.5,0,20.84,C,54.3,19.6,33.3,37.2,10.9,18.8,0.043,0.068,-99,-99,-99,34.3,33.5,-9999,-9999,-9999
53131,20230927,2.623,-111.17,32.24,39,19.1,29,29.3,0,20.81,C,54,19,32.9,31.7,8,17.6,0.042,0.066,-99,-99,-99,34.2,33.5,-9999,-9999,-9999
53131,20230928,2.623,-111.17,32.24,37.9,20,29,29.3,0,20.04,C,51.7,20,32.4,38.2,7.9,20.6,0.04,0.065,-99,-99,-99,34,33.5,-9999,-9999,-9999
53131,20230929,2.623,-111.17,32.24,37.3,19.2,28.3,28.6,0,20.79,C,50.2,19.5,31.5,52.3,7,21.4,0.041,0.064,-99,-99,-99,33.7,33.2,-9999,-9999,-9999
53131,20230930,2.623,-111.17,32.24,35.5,22.2,28.9,28.9,0,20.71,C,47.7,20.2,30.4,27,6.4,15.9,0.037,0.062,-99,-99,-99,32.8,32.5,-9999,-9999,-9999
53131,20231001,2.623,-111.17,32.24,32.1,16.6,24.3,24.8,0,20.24,C,44.8,16.8,27.8,43.9,16,28.6,0.036,0.06,-99,-99,-99,31,31.1,-9999,-9999,-9999
53131,20231002,2.623,-111.17,32.24,29.8,14.4,22.1,22.2,0,20.16,C,45.9,15.4,26.8,55.8,14.3,33.6,0.036,0.058,-99,-99,-99,29.9,30,-9999,-9999,-9999
53131,20231003,2.623,-111.17,32.24,29.4,12.7,21.1,21.6,0,20.42,C,46.8,13.7,26.5,60.3,12.5,32.5,0.035,0.057,-99,-99,-99,29.1,29.1,-9999,-9999,-9999
53131,20231004,2.623,-111.17,32.24,31.1,12.9,22,23,0,20.25,C,47.4,13.6,27,47.6,9.8,24,0.035,0.056,-99,-99,-99,29.2,29,-9999,-9999,-9999
53131,20231005,2.623,-111.17,32.24,35.4,15,25.2,26.7,0,20.32,C,51.1,14.8,29.4,33.7,5.2,15,0.034,0.056,-99,-99,-99,30.5,29.9,-9999,-9999,-9999
53131,20231006,2.623,-111.17,32.24,38,18.6,28.3,29.7,0,18.35,C,52.4,18.2,31.9,22.6,7.1,13.1,0.035,0.057,-99,-99,-99,32.4,31.6,-9999,-9999,-9999
53131,20231007,2.623,-111.17,32.24,35,26.5,30.7,29.9,0,17.42,C,49.4,23.3,32.1,22.8,13.5,17.4,0.036,0.057,-99,-99,-99,33.2,32.6,-9999,-9999,-9999
53131,20231008,2.623,-111.17,32.24,35.1,23.1,29.1,29.3,0,19.01,C,50.7,21,32.3,29.9,9.8,19.3,0.036,0.057,-99,-99,-99,33.1,32.5,-9999,-9999,-9999
53131,20231009,2.623,-111.17,32.24,34.3,19.6,26.9,27.4,0,18.8,C,50.6,19.3,31.2,34.9,13.9,22.9,0.036,0.056,-99,-99,-99,32.6,32.1,-9999,-9999,-9999
53131,20231010,2.623,-111.17,32.24,33.8,17.2,25.5,26.2,0,18.68,C,49.8,17.9,30.1,51.7,10.4,27.6,0.034,0.055,-99,-99,-99,31.7,31.3,-9999,-9999,-9999
53131,20231011,2.623,-111.17,32.24,34.4,17.6,26,26,0,19.06,C,47.2,17.7,28.7,46.1,7.4,26.4,0.034,0.054,-99,-99,-99,31,30.8,-9999,-9999,-9999
53131,20231012,2.623,-111.17,32.24,28.6,15.2,21.9,22.8,0,18.32,C,45.6,15.1,26.6,51.9,18.9,30.5,0.032,0.052,-99,-99,-99,29,29.2,-9999,-9999,-9999
53131,20231013,2.623,-111.17,32.24,31.3,13.8,22.5,23,0,17.98,C,46.7,14.7,26.7,40.3,16,26.9,0.032,0.052,-99,-99,-99,28.9,28.8,-9999,-9999,-9999
53131,20231014,2.623,-111.17,32.24,31.7,15.4,23.6,24,0,15.94,C,46.5,16,26.8,48.9,15.5,27.7,0.032,0.051,-99,-99,-99,28.6,28.6,-9999,-9999,-9999
53131,20231015,2.623,-111.17,32.24,35.6,16.1,25.9,26.8,0,18.12,C,49,15.9,29.4,40.4,12.1,21.9,0.033,0.052,-99,-99,-99,30.4,29.6,-9999,-9999,-9999
53131,20231016,2.623,-111.17,32.24,37.6,19.6,28.6,29.4,0,17.72,C,52.6,19.5,31.5,30,9.7,19.6,0.034,0.054,-99,-99,-99,32.3,31.4,-9999,-9999,-9999
53131,20231017,2.623,-111.17,32.24,35.1,19.3,27.2,26.9,0,12.08,C,49.5,19.1,28.9,41.9,13.8,24,0.032,0.053,-99,-99,-99,30.6,30.4,-9999,-9999,-9999
53131,20231018,2.623,-111.17,32.24,35.3,18.2,26.7,26.9,0,17.54,C,48.6,17.4,29.1,49.9,8.3,25.8,0.033,0.052,-99,-99,-99,30.6,30.2,-9999,-9999,-9999
53131,20231019,2.623,-111.17,32.24,37.6,16.9,27.3,28.1,0,17.81,C,50.6,16.3,29.8,33.1,4,15.3,0.032,0.052,-99,-99,-99,31,30.4,-9999,-9999,-9999
53131,20231020,2.623,-111.17,32.24,37.6,17.6,27.6,28.9,0,17.66,C,50.9,16.9,30,25,4.8,12,0.032,0.052,-99,-99,-99,31.2,30.6,-9999,-9999,-9999
53131,20231021,2.623,-111.17,32.24,36.1,18,27,27.6,0,17.31,C,49.2,17,29.3,25.3,6.8,14.2,0.031,0.051,-99,-99,-99,30.9,30.4,-9999,-9999,-9999
53131,20231022,2.623,-111.17,32.24,34.1,18.9,26.5,26.8,0,17.13,C,48.2,17.5,28.8,45.4,9.1,24.2,0.031,0.05,-99,-99,-99,30.5,30,-9999,-9999,-9999
53131,20231023,2.623,-111.17,32.24,30.7,17.8,24.3,24.2,0,16.28,C,43.6,16.6,26.8,45.6,21.1,32.2,0.03,0.05,-99,-99,-99,29.3,29.2,-9999,-9999,-9999
53131,20231024,2.623,-111.17,32.24,25,14.6,19.8,19.3,0.2,7.03,C,34.7,15.1,20.4,61.1,22.7,47.9,0.028,0.046,-99,-99,-99,24,25.3,-9999,-9999,-9999
53131,20231025,2.623,-111.17,32.24,25.2,11.9,18.5,18.6,0,16.71,C,41.4,12,22.8,72.1,30.3,49.3,0.03,0.047,-99,-99,-99,25.2,25.2,-9999,-9999,-9999
53131,20231026,2.623,-111.17,32.24,26.9,12.4,19.6,19.7,0,16.71,C,41.9,12.6,23.4,74.4,24.8,46.3,0.031,0.047,-99,-99,-99,25.7,25.7,-9999,-9999,-9999
53131,20231027,2.623,-111.17,32.24,29.1,13,21,21.3,0,16.63,C,43.1,12.6,23.9,59.7,15.5,34.6,0.031,0.047,-99,-99,-99,26,25.8,-9999,-9999,-9999
53131,20231028,2.623,-111.17,32.24,29,12.5,20.7,20.9,0,16.53,C,42.1,12.3,23.2,55.5,14.2,31,0.03,0.047,-99,-99,-99,25.6,25.6,-9999,-9999,-9999
53131,20231029,2.623,-111.17,32.24,23.9,11.7,17.8,18.4,0,16.54,C,38.5,11.3,20.8,72,12.1,29.8,0.028,0.045,-99,-99,-99,23.9,24.3,-9999,-9999,-9999
53131,20231030,2.623,-111.17,32.24,23.7,8.2,15.9,16.5,0,16.08,C,38.6,8,19.4,30.3,13.2,22.5,0.027,0.044,-99,-99,-99,22.2,22.8,-9999,-9999,-9999
53131,20231031,2.623,-111.17,32.24,24.7,12.6,18.6,18.1,0,16.46,C,37.4,9.8,19.4,32,13,21.8,0.026,0.042,-99,-99,-99,22,22.5,-9999,-9999,-9999
53131,20231101,2.623,-111.17,32.24,26.5,13,19.7,18.9,0,16.1,C,39.8,10.6,20.5,30.7,13.6,21.9,0.027,0.039,-99,-99,-99,22.7,22.9,-9999,-9999,-9999
53131,20231102,2.623,-111.17,32.24,27.9,13.7,20.8,21.2,0,15.99,C,41.6,11.9,21.9,29.5,11.4,19.5,0.027,0.041,-99,-99,-99,23.7,23.5,-9999,-9999,-9999
53131,20231103,2.623,-111.17,32.24,29.5,10.2,19.9,20.7,0,15.88,C,41.7,9.5,21.7,35.3,9.1,18.8,0.027,0.039,-99,-99,-99,23.8,23.6,-9999,-9999,-9999
53131,20231104,2.623,-111.17,32.24,30.9,11.1,21,21.9,0,15.78,C,42.1,9.8,22.3,32,6.9,16,0.026,0.041,-99,-99,-99,24.2,24,-9999,-9999,-9999
53131,20231105,2.623,-111.17,32.24,33.6,13.4,23.5,24,0,14.99,C,45,12.4,24.5,26.7,10.4,16.9,0.027,0.041,-99,-99,-99,25.8,25.2,-9999,-9999,-9999
53131,20231106,2.623,-111.17,32.24,32.9,14.7,23.8,23.4,0,15.02,C,44,13.6,24.3,32.5,8.9,19.6,0.027,0.043,-99,-99,-99,26,25.6,-9999,-9999,-9999
53131,20231107,2.623,-111.17,32.24,32.7,16,24.3,23,0,15.06,C,43,13.3,23.1,38.1,4.6,19.4,0.027,0.043,-99,-99,-99,25.2,25.1,-9999,-9999,-9999
53131,20231108,2.623,-111.17,32.24,24.9,10.6,17.8,18.4,0,14.8,C,38.6,10.3,20.2,45.8,18.5,23.9,0.025,0.04,-99,-99,-99,22.9,23.3,-9999,-9999,-9999
53131,20231109,2.623,-111.17,32.24,21.8,6.7,14.3,14.3,0,14.94,C,35.4,6.8,17,48.9,11.7,26.7,0.023,0.037,-99,-99,-99,20.4,21.1,-9999,-9999,-9999
53131,20231110,2.623,-111.17,32.24,21.7,5.8,13.7,14.3,0,14.86,C,33.9,5.3,16.1,40.2,11.2,22.6,0.022,0.036,-99,-99,-99,19.3,19.9,-9999,-9999,-9999
53131,20231111,2.623,-111.17,32.24,24.2,8.7,16.5,17,0,14.33,C,36.7,8,18.2,53.5,18.3,32.8,0.023,0.037,-99,-99,-99,20.2,20.4,-9999,-9999,-9999
53131,20231112,2.623,-111.17,32.24,26.4,14.1,20.3,20.1,0,14.39,C,37.3,10.3,20.2,45.3,18.8,30.5,0.025,0.037,-99,-99,-99,21.7,21.6,-9999,-9999,-9999
53131,20231113,2.623,-111.17,32.24,27.6,16.4,22,21.8,0,14.12,C,38.7,13.1,22.2,46,14,31.6,0.027,0.038,-99,-99,-99,23.3,23,-9999,-9999,-9999
53131,20231114,2.623,-111.17,32.24,28,18.3,23.1,22.2,0,10.78,C,37,16.1,22.6,44.9,19.3,33.2,0.028,0.041,-99,-99,-99,23.7,23.6,-9999,-9999,-9999
53131,20231115,2.623,-111.17,32.24,28.8,15.1,22,22.7,0,10.64,C,39.4,14.6,23.3,47.7,17,29.6,0.028,0.041,-99,-99,-99,24,23.9,-9999,-9999,-9999
53131,20231116,2.623,-111.17,32.24,26,15.9,21,20.1,3.5,7.69,C,34.1,15.4,22,94.6,23.5,45.8,0.03,0.042,-99,-99,-99,23.1,23.5,-9999,-9999,-9999
53131,20231117,2.623,-111.17,32.24,25.5,15.3,20.4,19.7,0,11.41,C,35,14.8,22.1,95.5,46.6,73.2,0.077,0.046,-99,-99,-99,22.7,22.8,-9999,-9999,-9999
